test_case,metric_type,best_0,best_1,best_2,best_3,best_4,best_5
283,SA,0.991892,0.9918751865311128,,,,
284,Avg,3863703.120700972,3863657.339106484,,,,
284,SA,1.0,0.9999999732945752,,,,
285,Avg,2632306.7464897004,2632262.8676282605,,,,
285,SA,1.0,1.0,,,,
286,Avg,3574214.050571612,3574304.1751948064,,,,
286,SA,1.0,1.0,,,,
287,Avg,539589.0232782827,539398.9419719535,,,,
287,SA,1.0,0.9999999931697536,,,,
288,Avg,1930454.9579555397,1930447.3511346127,,,,
288,SA,1.0,1.0,,,,
289,Avg,1816006.0777575003,1816205.682377288,,,,
289,SA,1.0,0.9999999970902764,,,,
290,Avg,2097518.536195722,2097636.6955851214,,,,
290,SA,1.0,1.0,,,,
291,Avg,3336429.6759838928,3336470.6287658643,,,,
291,SA,1.0,0.9999999937174348,,,,
292,Avg,7862077.09225568,7861891.682904634,,,,
292,SA,1.0,0.9999999832058434,,,,
293,Avg,16272290.547709938,16272200.423877148,,,,
293,SA,1.0,0.9999999727544574,,,,
294,Avg,3272982.7090840177,3272942.1255605877,,,,
294,SA,1.0,0.9999999987351552,,,,
295,Avg,938807.7116659188,938914.7863809252,,,,
295,SA,1.0,0.999999959823234,,,,
296,Avg,2889280.855863698,2889449.514946611,,,,
296,SA,1.0,1.0,,,,
297,Avg,2460049.247705353,2460002.491899344,,,,
297,SA,1.0,0.9999999823310646,,,,
298,Avg,4461988.541743073,4461968.171647734,,,,
298,SA,1.0,1.0,,,,
299,Avg,4951088.159585984,4951165.225794944,,,,
299,SA,1.0,1.0,,,,
300,Avg,442312.8195623709,442065.7378404563,,,,
300,SA,0.995037,0.9950197012751084,,,,
301,Avg,821424.7305337482,821420.3588775224,,,,
301,SA,1.0,0.9999999846383856,,,,
302,Avg,407294.9876107159,407390.079556148,,,,
302,SA,1.0,0.9999999848247207,,,,
303,Avg,962231.0069041796,962275.8961872322,,,,
303,SA,1.0,0.9999999477861568,,,,
304,Avg,1046470.154428348,1046593.3638972812,,,,
304,SA,1.0,1.0,,,,
305,Avg,-1227874.925632026,-1227975.1585587822,,,,
305,SA,0.031259,0.0309518684290696,,,,
306,Avg,-84683.2687512851,-84664.04773172156,,,,
306,SA,0.715072,0.7154206628244315,,,,
307,Avg,467116.3604472238,467097.1767595358,,,,
307,SA,1.0,0.9999999972048124,,,,
308,Avg,973692.3754858674,973545.6913523144,,,,
308,SA,1.0,1.0,,,,
309,Avg,382461.7192629773,382400.1719560769,,,,
309,SA,1.0,0.9999999896987712,,,,
310,Avg,-247729.45245099792,-247729.02773336583,,,,
310,SA,1.0,0.9999999992228992,,,,
311,Avg,2246977.440755234,2247035.0454524667,,,,
311,SA,1.0,0.9999999710148472,,,,
312,Avg,615858.0987710286,615800.4035982651,,,,
312,SA,0.932599,0.9325171568559676,,,,
313,Avg,4882455.967894737,4882391.204963976,,,,
313,SA,1.0,0.9999999433650194,,,,
314,Avg,441146.199670891,441196.4615793426,,,,
314,SA,0.952289,0.9528196868171608,,,,
315,Avg,1188052.261561279,1188045.0371223511,,,,
315,SA,1.0,0.99999997923494,,,,
316,Avg,-641277.3941899552,-641276.0596127138,,,,
316,SA,0.666373,0.6655238413870487,,,,
317,Avg,2036707.9354795727,2036711.914335361,,,,
317,SA,1.0,0.9999999623478604,,,,
318,Avg,1833658.4083794325,1833599.4516787648,,,,
318,SA,1.0,0.999999987489993,,,,
319,Avg,2344006.575875406,2344201.4721629187,,,,
319,SA,1.0,0.999999980623982,,,,
320,Avg,5145182.491652487,5145107.383082832,,,,
320,SA,1.0,1.0000000000000002,,,,
321,Avg,5314765.515660837,5314685.305706007,,,,
321,SA,1.0,0.9999999710148472,,,,
322,Avg,3008465.2453531064,3008492.8435010887,,,,
322,SA,1.0,0.999999992582897,,,,
323,Avg,-582071.9419899922,-582289.1258765631,,,,
323,SA,1.0,0.9999999826961554,,,,
324,Avg,6320728.817212779,6320785.898642445,,,,
324,SA,1.0,0.9999999447584412,,,,
325,Avg,6623305.583532276,6623549.543259936,,,,
325,SA,1.0,1.0,,,,
326,Avg,2878903.9944208045,2878849.0233068736,,,,
326,SA,1.0,0.999999992582897,,,,
327,Avg,2875670.9807288395,2875691.8606159664,,,,
327,SA,1.0,0.9999999935109256,,,,
328,Avg,22243859.867493737,22244135.529266853,,,,
328,SA,1.0,1.0,,,,
329,Avg,3159384.662735161,3159533.9079307616,,,,
329,SA,1.0,0.9999999623478604,,,,
330,Avg,2914717.723870748,2914622.5058360854,,,,
330,SA,1.0,0.999999912983412,,,,
331,Avg,2523548.457171658,2523867.148691289,,,,
331,SA,0.999295,0.9993036885218936,,,,
332,Avg,6602733.463945838,6602797.9617699655,,,,
332,SA,1.0,0.9999999954065514,,,,
333,Avg,2608568.5123328986,2608523.9731447217,,,,
333,SA,1.0,0.9999999918109332,,,,
334,Avg,1078049.0969724194,1078313.8424427116,,,,
334,SA,0.996633,0.9966160124682912,,,,
335,Avg,2878533.7945022043,2878744.592025825,,,,
335,SA,1.0,0.9999999942007208,,,,
336,Avg,1440773.4267940775,1440831.869770661,,,,
336,SA,0.98969,0.9898182487223156,,,,
337,Avg,-302673.0372805973,-302657.093546917,,,,
337,SA,0.977445,0.9776228713514208,,,,
338,Avg,1431090.212864267,1430473.9842081869,,,,
338,SA,0.979065,0.979157667201958,,,,
339,Avg,918320.4683951468,918275.4638895364,,,,
339,SA,0.855161,0.8556071831313952,,,,
340,Avg,-78038.942839145,-77981.31464642879,,,,
340,SA,0.799015,0.8003103083555446,,,,
341,Avg,2094165.2884183312,2094120.6421536368,,,,
341,SA,1.0,0.999999979102928,,,,
342,Avg,472963.8914076847,473128.0181218101,,,,
342,SA,0.999995,0.99999639085824,,,,
343,Avg,-810851.5774593424,-811289.6475165954,,,,
343,SA,0.172057,0.171854545558006,,,,
344,Avg,-467358.9869097285,-467855.9563744244,,,,
344,SA,0.505686,0.5057364717987952,,,,
345,Avg,5658367.464248464,5658344.531457054,,,,
345,SA,1.0,0.9999999945072968,,,,
346,Avg,795532.7870245153,795473.6658100125,,,,
346,SA,1.0,0.9999999675935952,,,,
347,Avg,1024194.5256134477,1024226.2226869332,,,,
347,SA,0.999507,0.9995039066834772,,,,
348,Avg,2315190.523688993,2315249.352042334,,,,
348,SA,1.0,0.9999999808666754,,,,
349,Avg,2316196.335131594,2316574.160058281,,,,
349,SA,1.0,0.9999999842139548,,,,
350,Avg,596753.1039516968,596659.0903734268,,,,
350,SA,0.999993,0.999990284932277,,,,
351,Avg,4241352.308046783,4241278.240075518,,,,
351,SA,1.0,0.9999999728996968,,,,
352,Avg,-333933.7999061295,-333838.9426283835,,,,
352,SA,0.996964,0.9969773302114018,,,,
353,Avg,1937954.074482068,1937932.859090476,,,,
353,SA,1.0,0.9999999927951516,,,,
354,Avg,-118434.53084197716,-118395.59177844184,,,,
354,SA,0.731354,0.7311355136096657,,,,
355,Avg,3101408.801986967,3101531.881712196,,,,
355,SA,1.0,0.9999999875585288,,,,
356,Avg,-493956.41711992415,-493760.8163695904,,,,
356,SA,1.0,0.9999999831626256,,,,
357,Avg,8062605.427037077,8062639.456389527,,,,
357,SA,1.0,0.99999999107085,,,,
358,Avg,-837699.659952373,-837692.5082043002,,,,
358,SA,0.857995,0.8578247035704,,,,
359,Avg,14103236.27864078,14103301.274059787,,,,
359,SA,1.0,0.9999999477861568,,,,
360,Avg,2152135.9304500315,2152178.2395792343,,,,
360,SA,1.0,0.9999999520846468,,,,
361,Avg,2322389.024757345,2322198.984958645,,,,
361,SA,1.0,0.9999999710148472,,,,
362,Avg,218899.40833968317,218854.54031655545,,,,
362,SA,0.69017,0.6895383073207163,,,,
363,Avg,429108.11367791286,429108.6359621503,,,,
363,SA,0.999998,0.9999995260445635,,,,
364,Avg,-1255356.7316091938,-1255414.1312815396,,,,
364,SA,0.270553,0.2697393032791116,,,,
365,Avg,-421209.03440255695,-421253.7912396125,,,,
365,SA,0.425277,0.4229881025142876,,,,
366,Avg,-1050136.496987915,-1050355.8538218131,,,,
366,SA,0.981329,0.981448536311456,,,,
367,Avg,3556958.474088966,3557020.4267131253,,,,
367,SA,1.0,0.9999999345665608,,,,
368,Avg,332305.82483288733,332357.70823547186,,,,
368,SA,0.999988,0.9999890527029563,,,,
369,Avg,233533.32036106792,233506.1242198397,,,,
369,SA,0.998712,0.998761984438642,,,,
370,Avg,-416364.1325694511,-416369.15296380944,,,,
370,SA,0.340623,0.3387108062191419,,,,
371,Avg,2411883.724614222,2411810.717051805,,,,
371,SA,0.99855,0.9986086803420668,,,,
372,Avg,5568704.410275096,5568721.005094267,,,,
372,SA,1.0,0.9999999829160624,,,,
373,Avg,6016859.820761626,6016866.898284412,,,,
373,SA,1.0,0.999998773660608,,,,
374,Avg,2618348.97469276,2618449.7361196345,,,,
374,SA,1.0,0.9999995282766512,,,,
375,Avg,3475183.1865775376,3474699.380836496,,,,
375,SA,0.970087,0.9704294531385644,,,,
376,Avg,-118735.2789783357,-118700.49877310696,,,,
376,SA,0.999921,0.9999091679031554,,,,
377,Avg,2158622.2709584977,2161124.7469073194,,,,
377,SA,0.701974,0.6999794916019915,,,,
378,Avg,287399.4387753663,287202.16700223624,,,,
378,SA,0.700437,0.6992833764240481,,,,
379,Avg,-335935.996743117,-335763.26228805823,,,,
379,SA,0.352565,0.3508831330195111,,,,
380,Avg,4274394.995057654,4274341.44901205,,,,
380,SA,0.999999,0.9999989513079718,,,,
381,Avg,3179517.450520419,3179577.0468595047,,,,
381,SA,0.997785,0.9978599925607304,,,,
382,Avg,288095.6282458355,288192.8259030545,,,,
382,SA,0.999028,0.9990414102318584,,,,
383,Avg,-1229422.3834389348,-1229210.1787017784,,,,
383,SA,0.553944,0.5532074649380675,,,,
384,Avg,-1874924.760309244,-1874994.2431053992,,,,
384,SA,0.215548,0.2149018861006857,,,,
385,Avg,10327077.457216652,10326978.91855282,,,,
385,SA,1.0,0.9999999498225196,,,,
386,Avg,1711.3733544254776,1253.80253566142,,,,
386,SA,0.355853,0.3548438757525012,,,,
387,Avg,2786809.741872426,2786993.223241558,,,,
387,SA,1.0,0.9999982022211472,,,,
388,Avg,7135178.180180547,7135052.759645631,,,,
388,SA,1.0,0.9999999509084952,,,,
389,Avg,3331213.174191155,3331215.0395104964,,,,
389,SA,1.0,0.9999999064889918,,,,
390,Avg,2536305.080743339,2536122.4385147938,,,,
390,SA,1.0,0.9999999016483844,,,,
