test_case,metric_type,best_0,best_1,best_2,best_3,best_4,best_5
91,Avg,-2103947.072272323,-2104273.348013496,-2104273.348013496,-2104273.348013496,-2104273.348013496,-2104273.348013496
91,SA,0.217688,0.2132718488069762,0.2132718488069762,0.2132718488069762,0.2132718488069762,0.2132718488069762
92,Avg,-1111692.219823643,-1096281.441687764,-1096281.441687764,-1096281.441687764,-1096281.441687764,-1096281.441687764
92,SA,0.602748,0.5928133188661463,0.5928133188661463,0.5928133188661463,0.5928133188661463,0.5928133188661463
93,Avg,3075939.5944114863,3074290.7485661875,3074290.7485661875,3074290.7485661875,3074290.7485661875,3074290.7485661875
93,SA,0.840236,0.8436199193553581,0.8436199193553581,0.8436199193553581,0.8436199193553581,0.8436199193553581
94,Avg,2559411.606823626,2555700.679069528,2555700.679069528,2555700.679069528,2555700.679069528,2555700.679069528
94,SA,0.892203,0.8935542966290703,0.8935542966290703,0.8935542966290703,0.8935542966290703,0.8935542966290703
95,Avg,51559.88726207668,53086.04571183006,53086.04571183006,53086.04571183006,53086.04571183006,53086.04571183006
95,SA,0.585338,0.5594982533618867,0.5594982533618867,0.5594982533618867,0.5594982533618867,0.5594982533618867
96,Avg,2525533.9193326733,2525594.2738035778,2525594.2738035778,2525594.2738035778,2525594.2738035778,2525594.2738035778
96,SA,0.93226,0.9367272839650084,0.9367272839650084,0.9367272839650084,0.9367272839650084,0.9367272839650084
97,Avg,-1183616.7554252483,-1185922.3812638752,-1185922.3812638752,-1185922.3812638752,-1185922.3812638752,-1185922.3812638752
97,SA,0.488403,0.4556515164833394,0.4556515164833394,0.4556515164833394,0.4556515164833394,0.4556515164833394
98,Avg,1032845.1743911282,1033292.733322876,1033292.733322876,1033292.733322876,1033292.733322876,1033292.733322876
98,SA,0.691231,0.6855567963488126,0.6855567963488126,0.6855567963488126,0.6855567963488126,0.6855567963488126
99,Avg,332400.4516924444,328066.9590753233,328066.9590753233,328066.9590753233,328066.9590753233,328066.9590753233
